Product & Geography Sales Metrics,,,,
Time:Promo Week Ending 110624,,,,
Sobeys Brand:All Brands,,,,
Sobeys Sales Organizations:All Sales Organizations,,,,
Vendor:All Vendors,,,,
Geography,Product,UPC No,Dollar Sales All Sales,Unit Sales All Sales
Store 32,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,21.98,3
Store 32,Cocacola Classic 8520 Ml,00006700002011,173.9,15
Store 32,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,25.96,6
Store 32,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,25.96,6
Store 32,Dads Root Beer 4 Ea,00083362701040,25.96,6
Store 32,Fentimans Ginger Beer 800 Ml,00502939601222,51.92,12
Store 32,1642 Tonic Water 750 Ml,00062805581917,5.98,3
Store 32,Pepsi 1000 Ml,00006900001982,71.76,36
Store 32,Cocacola Zero 500 Ml,00006700001463,59.8,30
Store 32,Marble Pop Blueberry 200 Ml,00007441078814,47.84,24
Store 33,Canaddry Gingerale 1332 Ml,00006210001144,59.94,9
Store 33,Pepsi 1332 Ml,00006900015902,119.88,18
Store 33,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,79.92,12
Store 33,7Up Soft Drink Diet 1332 Ml,00006540001808,119.9,15
Store 33,Pepsi Multipack 4260 Ml,00006900001984,151.92,12
Store 33,Canaddry Gingerale 355 Ml,00006210001893,63.68,48
Store 33,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,431.52,72
Store 33,Pepsi Throwback 355 Ml,00006900002088,29.94,9
Store 33,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,67.96,6
Store 33,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,111.92,12
Store 33,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,87.96,6
Store 33,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,83.86,21
Store 33,Fevertre Tonic Water Light 800 Ml,00506010846023,71.88,18
Store 33,Fevertre Water Tonic 800 Ml,00089819501101,119.88,18
Store 33,Comp Soft Drink Cola 1332 Ml,00005574255844,263.76,36
Store 33,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,373.66,51
Store 33,A&W Root Beer 1332 Ml,00005953101282,43.96,6
Store 33,Cocacola Classic 8520 Ml,00006700002011,293.82,27
Store 33,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,116.82,27
Store 33,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,129.8,30
Store 33,Dads Root Beer 4 Ea,00083362701040,129.8,30
Store 33,Fentimans Ginger Beer 800 Ml,00502939601222,64.9,15
Store 33,Pepsi 1000 Ml,00006900001982,11.96,6
Store 33,Cocacola Zero 500 Ml,00006700001463,95.68,48
Store 33,Marble Pop Blueberry 200 Ml,00007441078814,11.96,6
Store 34,Pepsi 1332 Ml,00006900015902,19.98,3
Store 34,7Up Soft Drink Diet 1332 Ml,00006540001808,23.98,3
Store 34,Pepsi Multipack 4260 Ml,00006900001984,151.92,12
Store 34,Canaddry Gingerale 355 Ml,00006210001893,3.98,3
Store 34,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,17.98,3
Store 34,Pepsi Throwback 355 Ml,00006900002088,9.98,3
Store 34,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,33.98,3
Store 34,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,83.94,9
Store 34,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,131.94,9
Store 34,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,95.84,24
Store 34,Big8 Soda Orange 355 Ml,00006448001802,21.98,3
Store 34,Fevertre Water Tonic 800 Ml,00089819501101,39.96,6
Store 34,Comp Soft Drink Cola 1332 Ml,00005574255844,43.96,6
Store 34,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,109.9,15
Store 34,Cocacola Classic 8520 Ml,00006700002011,65.96,6
Store 34,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,12.98,3
Store 34,Dads Root Beer 4 Ea,00083362701040,12.98,3
Store 34,Fentimans Ginger Beer 800 Ml,00502939601222,12.98,3
Store 34,1642 Tonic Water 750 Ml,00062805581917,5.98,3
Store 34,Cocacola Zero 500 Ml,00006700001463,11.96,6
Store 34,Marble Pop Blueberry 200 Ml,00007441078814,23.92,12
Store 35,Canaddry Gingerale 1332 Ml,00006210001144,19.98,3
Store 35,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,19.98,3
Store 35,Pepsi Multipack 4260 Ml,00006900001984,113.94,9
Store 35,Canaddry Gingerale 355 Ml,00006210001893,7.96,6
Store 35,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,17.98,3
Store 35,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,33.98,3
Store 35,Big8 Soda Orange 355 Ml,00006448001802,43.96,6
Store 35,Fevertre Water Tonic 800 Ml,00089819501101,39.96,6
Store 35,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,25.96,6
Store 35,Dads Root Beer 4 Ea,00083362701040,12.98,3
Store 35,Fentimans Ginger Beer 800 Ml,00502939601222,51.92,12
Store 35,Brio Chinotto Can 355 Ml,00005995751630,17.98,3
Store 35,Grizzlypaw Black Cherry Cola 1420 Ml,00018244001196,17.98,3
Store 35,1642 Tonic Water 750 Ml,00062805581917,17.94,9
Store 35,Cocacola Zero 500 Ml,00006700001463,5.98,3
Store 36,Canaddry Gingerale 1332 Ml,00006210001144,79.92,12
Store 36,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,19.98,3
Store 36,Pepsi Multipack 4260 Ml,00006900001984,75.96,6
Store 36,Canaddry Gingerale 355 Ml,00006210001893,47.76,36
Store 36,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,107.88,18
Store 36,Pepsi Throwback 355 Ml,00006900002088,39.92,12
Store 36,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,33.98,3
Store 36,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,111.92,12
Store 36,Big8 Soda Orange 355 Ml,00006448001802,21.98,3
Store 36,Comp Soft Drink Cola 1332 Ml,00005574255844,21.98,3
Store 36,Cocacola Classic 8520 Ml,00006700002011,281.84,24
Store 36,Brio Chinotto Can 355 Ml,00005995751630,35.96,6
Store 38,Canaddry Gingerale 1332 Ml,00006210001144,219.78,33
Store 38,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,19.98,3
Store 38,7Up Soft Drink Diet 1332 Ml,00006540001808,47.96,6
Store 38,Canaddry Gingerale 355 Ml,00006210001893,63.68,48
Store 38,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,125.86,21
Store 38,Pepsi Throwback 355 Ml,00006900002088,49.9,15
Store 38,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,67.96,6
Store 38,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.96,6
Store 38,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,179.7,45
Store 38,Fevertre Tonic Water Light 800 Ml,00506010846023,47.92,12
Store 38,Big8 Soda Orange 355 Ml,00006448001802,65.94,9
Store 38,Fevertre Water Tonic 800 Ml,00089819501101,59.94,9
Store 38,Comp Soft Drink Cola 1332 Ml,00005574255844,49.96,9
Store 38,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,109.9,15
Store 38,Cocacola Classic 8520 Ml,00006700002011,143.92,12
Store 38,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,25.96,6
Store 38,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,77.88,18
Store 38,Fentimans Ginger Beer 800 Ml,00502939601222,38.94,9
Store 38,1642 Tonic Water 750 Ml,00062805581917,71.76,36
Store 38,Pepsi 1000 Ml,00006900001982,23.92,12
Store 38,Marble Pop Blueberry 200 Ml,00007441078814,89.7,45
Store 39,Canaddry Gingerale 1332 Ml,00006210001144,59.94,9
Store 39,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,79.92,12
Store 39,7Up Soft Drink Diet 1332 Ml,00006540001808,23.98,3
Store 39,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,23.98,3
Store 39,Canaddry Gingerale 355 Ml,00006210001893,7.96,6
Store 39,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,215.76,36
Store 39,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,43.98,3
Store 39,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,35.94,9
Store 39,Fevertre Tonic Water Light 800 Ml,00506010846023,71.88,18
Store 39,Fevertre Water Tonic 800 Ml,00089819501101,99.9,15
Store 39,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,43.96,6
Store 39,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,25.96,6
Store 39,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,64.9,15
Store 39,Dads Root Beer 4 Ea,00083362701040,25.96,6
Store 39,1642 Tonic Water 750 Ml,00062805581917,5.98,3
Store 39,Pepsi 1000 Ml,00006900001982,53.82,27
Store 39,Drpepper Cans 355 Ml,00005490004007,17.94,9
Store 39,Cocacola Zero 500 Ml,00006700001463,5.98,3
Store 39,Marble Pop Blueberry 200 Ml,00007441078814,17.94,9
Store 40,Canaddry Gingerale 1332 Ml,00006210001144,99.9,15
Store 40,Pepsi 1332 Ml,00006900015902,59.94,9
Store 40,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,59.94,9
Store 40,7Up Soft Drink Diet 1332 Ml,00006540001808,95.92,12
Store 40,Canaddry Gingerale 355 Ml,00006210001893,55.72,42
Store 40,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,323.64,54
Store 40,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,33.98,3
Store 40,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.96,6
Store 40,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,87.96,6
Store 40,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,47.92,12
Store 40,Big8 Soda Orange 355 Ml,00006448001802,43.96,6
Store 40,Fevertre Water Tonic 800 Ml,00089819501101,19.98,3
Store 40,Comp Soft Drink Cola 1332 Ml,00005574255844,109.9,15
Store 40,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,43.96,6
Store 40,A&W Root Beer 1332 Ml,00005953101282,65.94,9
Store 40,Cocacola Classic 8520 Ml,00006700002011,107.94,9
Store 40,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,12.98,3
Store 40,Dads Root Beer 4 Ea,00083362701040,12.98,3
Store 40,1642 Tonic Water 750 Ml,00062805581917,17.94,9
Store 40,Pepsi 1000 Ml,00006900001982,23.92,12
Store 40,Marble Pop Blueberry 200 Ml,00007441078814,5.98,3
Store 41,Canaddry Gingerale 355 Ml,00006210001893,59.7,45
Store 41,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,71.92,12
Store 41,Pepsi Throwback 355 Ml,00006900002088,19.96,6
Store 41,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,33.98,3
Store 41,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,43.98,3
Store 41,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,11.98,3
Store 41,Big8 Soda Orange 355 Ml,00006448001802,19.98,3
Store 41,Comp Soft Drink Cola 1332 Ml,00005574255844,43.96,6
Store 41,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,65.94,9
Store 41,A&W Root Beer 1332 Ml,00005953101282,21.98,3
Store 41,Cocacola Classic 8520 Ml,00006700002011,203.88,18
Store 41,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,25.96,6
Store 41,Dads Root Beer 4 Ea,00083362701040,25.96,6
Store 42,7Up Soft Drink Diet 1332 Ml,00006540001808,95.92,12
Store 42,Pepsi Multipack 4260 Ml,00006900001984,113.94,9
Store 42,Canaddry Gingerale 355 Ml,00006210001893,55.72,42
Store 42,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,89.9,15
Store 42,Pepsi Throwback 355 Ml,00006900002088,19.96,6
Store 42,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,33.98,3
Store 42,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 42,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,175.92,12
Store 42,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,155.74,39
Store 42,Fevertre Water Tonic 800 Ml,00089819501101,19.98,3
Store 42,Comp Soft Drink Cola 1332 Ml,00005574255844,87.92,12
Store 42,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,65.94,9
Store 42,A&W Root Beer 1332 Ml,00005953101282,21.98,3
Store 42,Cocacola Classic 8520 Ml,00006700002011,191.88,18
Store 43,Canaddry Gingerale 1332 Ml,00006210001144,139.86,21
Store 43,Pepsi 1332 Ml,00006900015902,59.94,9
Store 43,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,79.92,12
Store 43,7Up Soft Drink Diet 1332 Ml,00006540001808,95.92,12
Store 43,Canaddry Gingerale 355 Ml,00006210001893,7.96,6
Store 43,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,197.78,33
Store 43,Pepsi Throwback 355 Ml,00006900002088,19.96,6
Store 43,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,43.98,3
Store 43,Fevertre Water Tonic 800 Ml,00089819501101,139.86,21
Store 43,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,197.82,27
Store 43,Cocacola Classic 8520 Ml,00006700002011,209.86,21
Store 43,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,12.98,3
Store 43,Dads Root Beer 4 Ea,00083362701040,12.98,3
Store 43,Fentimans Ginger Beer 800 Ml,00502939601222,12.98,3
Store 44,Canaddry Gingerale 1332 Ml,00006210001144,19.98,3
Store 44,Pepsi 1332 Ml,00006900015902,19.98,3
Store 44,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,19.98,3
Store 44,Canaddry Gingerale 355 Ml,00006210001893,3.98,3
Store 44,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,53.94,9
Store 44,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,33.98,3
Store 44,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,131.94,9
Store 44,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,83.86,21
Store 44,Fevertre Tonic Water Light 800 Ml,00506010846023,35.94,9
Store 44,Big8 Soda Orange 355 Ml,00006448001802,21.98,3
Store 44,Fevertre Water Tonic 800 Ml,00089819501101,39.96,6
Store 44,Comp Soft Drink Cola 1332 Ml,00005574255844,197.82,27
Store 44,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,87.92,12
Store 44,Cocacola Classic 8520 Ml,00006700002011,59.96,6
Store 44,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,25.96,6
Store 44,Cocacola Zero 500 Ml,00006700001463,5.98,3
Store 44,Marble Pop Blueberry 200 Ml,00007441078814,5.98,3
Store 45,Pepsi 1332 Ml,00006900015902,19.98,3
Store 45,Pepsi Multipack 4260 Ml,00006900001984,37.98,3
Store 45,Canaddry Gingerale 355 Ml,00006210001893,71.64,54
Store 45,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,71.92,12
Store 45,Pepsi Throwback 355 Ml,00006900002088,9.98,3
Store 45,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 45,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,23.96,6
Store 45,Fevertre Tonic Water Light 800 Ml,00506010846023,47.92,12
Store 45,Fevertre Water Tonic 800 Ml,00089819501101,39.96,6
Store 45,Comp Soft Drink Cola 1332 Ml,00005574255844,65.94,9
Store 45,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,43.96,6
Store 45,Cocacola Classic 8520 Ml,00006700002011,275.82,27
Store 45,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,12.98,3
Store 45,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,25.96,6
Store 45,Dads Root Beer 4 Ea,00083362701040,77.88,18
Store 45,Fentimans Ginger Beer 800 Ml,00502939601222,12.98,3
Store 46,Pepsi Multipack 4260 Ml,00006900001984,37.98,3
Store 46,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,71.92,12
Store 46,Pepsi Throwback 355 Ml,00006900002088,9.98,3
Store 46,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,33.98,3
Store 46,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 46,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,351.84,24
Store 46,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,11.98,3
Store 46,Fevertre Tonic Water Light 800 Ml,00506010846023,11.98,3
Store 46,Big8 Soda Orange 355 Ml,00006448001802,43.96,6
Store 46,Fevertre Water Tonic 800 Ml,00089819501101,99.9,15
Store 46,Comp Soft Drink Cola 1332 Ml,00005574255844,87.92,12
Store 46,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,87.92,12
Store 46,Cocacola Classic 8520 Ml,00006700002011,209.88,18
Store 46,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,25.96,6
Store 46,Dads Root Beer 4 Ea,00083362701040,38.94,9
Store 46,Fentimans Ginger Beer 800 Ml,00502939601222,25.96,6
Store 46,Pepsi 1000 Ml,00006900001982,5.98,3
Store 46,Drpepper Cans 355 Ml,00005490004007,17.94,9
Store 46,Marble Pop Blueberry 200 Ml,00007441078814,5.98,3
Store 48,Canaddry Gingerale 1332 Ml,00006210001144,119.88,18
Store 48,Pepsi 1332 Ml,00006900015902,119.88,18
Store 48,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,79.92,12
Store 48,7Up Soft Drink Diet 1332 Ml,00006540001808,47.96,6
Store 48,Canaddry Gingerale 355 Ml,00006210001893,19.9,15
Store 48,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,485.46,81
Store 48,Pepsi Throwback 355 Ml,00006900002088,39.92,12
Store 48,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,101.94,9
Store 48,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 48,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,307.86,21
Store 48,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,107.82,27
Store 48,Fevertre Water Tonic 800 Ml,00089819501101,139.86,21
Store 48,Comp Soft Drink Cola 1332 Ml,00005574255844,175.84,24
Store 48,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,21.98,3
Store 48,A&W Root Beer 1332 Ml,00005953101282,21.98,3
Store 48,Cocacola Classic 8520 Ml,00006700002011,215.88,18
Store 48,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,25.96,6
Store 48,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,64.9,15
Store 48,Dads Root Beer 4 Ea,00083362701040,51.92,12
Store 48,Fentimans Ginger Beer 800 Ml,00502939601222,25.96,6
Store 49,Pepsi 1332 Ml,00006900015902,19.98,3
Store 49,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,19.98,3
Store 49,7Up Soft Drink Diet 1332 Ml,00006540001808,71.94,9
Store 49,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,107.88,18
Store 49,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,135.92,12
Store 49,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,143.76,36
Store 49,Fevertre Tonic Water Light 800 Ml,00506010846023,23.96,6
Store 49,Big8 Soda Orange 355 Ml,00006448001802,21.98,3
Store 49,Fevertre Water Tonic 800 Ml,00089819501101,39.96,6
Store 49,Comp Soft Drink Cola 1332 Ml,00005574255844,109.9,15
Store 49,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,21.98,3
Store 49,Cocacola Classic 8520 Ml,00006700002011,71.96,6
Store 50,Canaddry Gingerale 1332 Ml,00006210001144,59.94,9
Store 50,Pepsi 1332 Ml,00006900015902,19.98,3
Store 50,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,59.94,9
Store 50,Canaddry Gingerale 355 Ml,00006210001893,59.7,45
Store 50,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,143.84,24
Store 50,Pepsi Throwback 355 Ml,00006900002088,29.94,9
Store 50,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,135.92,12
Store 50,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,83.94,9
Store 50,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,87.96,6
Store 50,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,131.78,33
Store 50,Fevertre Tonic Water Light 800 Ml,00506010846023,47.92,12
Store 50,Fevertre Water Tonic 800 Ml,00089819501101,39.96,6
Store 50,Comp Soft Drink Cola 1332 Ml,00005574255844,43.96,6
Store 50,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,197.82,27
Store 50,A&W Root Beer 1332 Ml,00005953101282,21.98,3
Store 50,Cocacola Classic 8520 Ml,00006700002011,227.86,21
Store 50,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,12.98,3
Store 50,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,51.92,12
Store 50,Dads Root Beer 4 Ea,00083362701040,116.82,27
Store 50,Fentimans Ginger Beer 800 Ml,00502939601222,12.98,3
Store 50,Cocacola Zero 500 Ml,00006700001463,5.98,3
Store 51,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,19.98,3
Store 51,Pepsi Multipack 4260 Ml,00006900001984,113.94,9
Store 51,Canaddry Gingerale 355 Ml,00006210001893,35.82,27
Store 51,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,35.96,6
Store 51,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.96,6
Store 51,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,87.96,6
Store 51,Fevertre Tonic Water Light 800 Ml,00506010846023,35.94,9
Store 51,Big8 Soda Orange 355 Ml,00006448001802,21.98,3
Store 51,Comp Soft Drink Cola 1332 Ml,00005574255844,87.92,12
Store 51,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,21.98,3
Store 51,A&W Root Beer 1332 Ml,00005953101282,21.98,3
Store 51,Cocacola Classic 8520 Ml,00006700002011,161.9,15
Store 51,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,77.88,18
Store 51,Dads Root Beer 4 Ea,00083362701040,51.92,12
Store 51,Fentimans Ginger Beer 800 Ml,00502939601222,51.92,12
Store 51,Brio Chinotto Can 355 Ml,00005995751630,17.98,3
Store 51,1642 Tonic Water 750 Ml,00062805581917,5.98,3
Store 51,Marble Pop Blueberry 200 Ml,00007441078814,5.98,3
Store 52,Canaddry Gingerale 1332 Ml,00006210001144,19.98,3
Store 52,Pepsi 1332 Ml,00006900015902,19.98,3
Store 52,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,19.98,3
Store 52,7Up Soft Drink Diet 1332 Ml,00006540001808,95.92,12
Store 52,Pepsi Multipack 4260 Ml,00006900001984,37.98,3
Store 52,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,89.9,15
Store 52,Fevertre Tonic Water Light 800 Ml,00506010846023,11.98,3
Store 52,Fevertre Water Tonic 800 Ml,00089819501101,39.96,6
Store 52,Comp Soft Drink Cola 1332 Ml,00005574255844,43.96,6
Store 52,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,43.96,6
Store 52,A&W Root Beer 1332 Ml,00005953101282,43.96,6
Store 52,Cocacola Classic 8520 Ml,00006700002011,101.94,9
Store 52,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,38.94,9
Store 52,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,12.98,3
Store 52,Pepsi 1000 Ml,00006900001982,17.94,9
Store 52,Marble Pop Blueberry 200 Ml,00007441078814,5.98,3
Store 53,Canaddry Gingerale 355 Ml,00006210001893,23.88,18
Store 53,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,161.82,27
Store 53,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.96,6
Store 53,Fevertre Tonic Water Light 800 Ml,00506010846023,11.98,3
Store 53,Comp Soft Drink Cola 1332 Ml,00005574255844,21.98,3
Store 53,Cocacola Classic 8520 Ml,00006700002011,125.92,12
Store 54,7Up Soft Drink Diet 1332 Ml,00006540001808,23.98,3
Store 54,Pepsi Multipack 4260 Ml,00006900001984,37.98,3
Store 54,Canaddry Gingerale 355 Ml,00006210001893,19.9,15
Store 54,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,35.96,6
Store 54,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,33.98,3
Store 54,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,131.94,9
Store 54,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,11.98,3
Store 54,Comp Soft Drink Cola 1332 Ml,00005574255844,21.98,3
Store 54,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,21.98,3
Store 54,Cocacola Classic 8520 Ml,00006700002011,29.98,3
Store 55,Canaddry Gingerale 1332 Ml,00006210001144,19.98,3
Store 55,Pepsi 1332 Ml,00006900015902,39.96,6
Store 55,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,39.96,6
Store 55,7Up Soft Drink Diet 1332 Ml,00006540001808,23.98,3
Store 55,Pepsi Multipack 4260 Ml,00006900001984,37.98,3
Store 55,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,71.94,9
Store 55,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,131.94,9
Store 55,Fevertre Tonic Water Light 800 Ml,00506010846023,11.98,3
Store 55,Fevertre Water Tonic 800 Ml,00089819501101,79.92,12
Store 55,Comp Soft Drink Cola 1332 Ml,00005574255844,21.98,3
Store 55,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,21.98,3
Store 55,A&W Root Beer 1332 Ml,00005953101282,21.98,3
Store 55,Cocacola Classic 8520 Ml,00006700002011,137.92,12
Store 55,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,25.96,6
Store 56,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,19.98,3
Store 56,Pepsi Multipack 4260 Ml,00006900001984,75.96,6
Store 56,Canaddry Gingerale 355 Ml,00006210001893,103.48,78
Store 56,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,143.84,24
Store 56,Pepsi Throwback 355 Ml,00006900002088,39.92,12
Store 56,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,135.92,12
Store 56,Comp Soft Drink Cola 1332 Ml,00005574255844,87.92,12
Store 56,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,65.94,9
Store 56,Cocacola Classic 8520 Ml,00006700002011,209.88,18
Store 56,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,12.98,3
Store 56,Fentimans Ginger Beer 800 Ml,00502939601222,77.88,18
Store 56,Pepsi 1000 Ml,00006900001982,5.98,3
Store 56,Marble Pop Blueberry 200 Ml,00007441078814,5.98,3
Store 57,Canaddry Gingerale 1332 Ml,00006210001144,119.88,18
Store 57,Pepsi 1332 Ml,00006900015902,59.94,9
Store 57,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,59.94,9
